@id,createdAt,history_accidentCount,history_accidents,history_oneOwner,history_ownerCount,history_personalUse,history_usageType,location,online,retailListing_carfaxUrl,retailListing_city,retailListing_cpo,retailListing_dealer,retailListing_miles,retailListing_photoCount,retailListing_price,retailListing_primaryImage,retailListing_state,retailListing_used,retailListing_vdp,retailListing_zip,vehicle_baseInvoice,vehicle_baseMsrp,vehicle_bodyStyle,vehicle_confidence,vehicle_cylinders,vehicle_doors,vehicle_drivetrain,vehicle_engine,vehicle_exteriorColor,vehicle_fuel,vehicle_interiorColor,vehicle_make,vehicle_model,vehicle_seats,vehicle_series,vehicle_squishVin,vehicle_style,vehicle_transmission,vehicle_trim,vehicle_type,vehicle_vin,vehicle_year,vin,wholesaleListing
https://api.auto.dev/listings/2T2GKCEZ2NC006036,2026-03-20 14:07:06,0,False,True,1,True,Personal Use,"[-73.427166, 41.411091]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GKCEZ2NC006036&partner=FRD_2,Danbury,False,Greentree Toyota,42106,1,39995,https://retail.photos.vin/2T2GKCEZ2NC006036-1.jpg,CT,True,#8492168481192230112,06811,41924,44600,SUV,0.995,4,4,AWD,2.5L 4Cyl premium unleaded (recommended),Red,Premium Unleaded (Recommended),Brown,Lexus,NX,5,Premium 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),2T2GKCEZNC,4dr SUV,Automatic,Premium,Crossover,2T2GKCEZ2NC006036,2022,2T2GKCEZ2NC006036,
https://api.auto.dev/listings/2T2GGCEZ8RC049710,2026-03-20 01:50:57,0,False,True,1,True,Personal Use,"[-81.871509, 26.535095]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ8RC049710&partner=FRD_2,Fort Myers,False,Lexus of Fort Myers,6005,1,45994,https://retail.photos.vin/2T2GGCEZ8RC049710-1.jpg,FL,True,#-4747252515784063202,33912,43258,46265,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Silver,Premium Unleaded (Required),Brown,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZRC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ8RC049710,2024,2T2GGCEZ8RC049710,
https://api.auto.dev/listings/2T2GGCEZ8RC054843,2026-03-18 22:43:04,0,False,True,1,True,Personal Use,"[-87.928049, 43.118743]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ8RC054843&partner=FRD_2,Milwaukee,True,Lexus of Milwaukee,18195,1,42928,https://retail.photos.vin/2T2GGCEZ8RC054843-1.jpg,WI,True,#-3257934250933151278,53209,43258,46265,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Black,Premium Unleaded (Required),Tan,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZRC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ8RC054843,2024,2T2GGCEZ8RC054843,
https://api.auto.dev/listings/2T2GGCEZ8SC066030,2026-03-29 07:53:07,0,False,True,1,True,Personal Use,"[-98.7041, 29.9174]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ8SC066030&partner=FRD_2,Boerne,False,Genesis of Nw San Antonio,10965,1,46971,https://retail.photos.vin/2T2GGCEZ8SC066030-1.jpg,TX,True,#-112638141566067573,78006,43619,46650,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Silver,Premium Unleaded (Required),Red,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZSC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ8SC066030,2025,2T2GGCEZ8SC066030,
https://api.auto.dev/listings/2T2GGCEZ8SC066352,2026-03-25 09:53:50,0,False,True,1,True,Personal Use,"[-118.484686, 34.024797]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ8SC066352&partner=FRD_2,Santa Monica,False,Lexus Santa Monica,3132,1,45550,https://retail.photos.vin/2T2GGCEZ8SC066352-1.jpg,CA,True,#4649688405429682321,90404,43619,46650,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Black,Premium Unleaded (Required),Black,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZSC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ8SC066352,2025,2T2GGCEZ8SC066352,
https://api.auto.dev/listings/2T2GGCEZ8SC074418,2026-03-05 10:44:04,0,False,True,1,,Corporate Use,"[-98.1448, 26.2238]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ8SC074418&partner=FRD_2,San Juan,False,North Park Lexus Rio Grande Valley Used,10064,21,46593,https://retail.photos.vin/2T2GGCEZ8SC074418-1.jpg,TX,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de2c42c8c0183b3d19f4ddb4bf48a83bd3ac668d17a89fb9f97807e0a91983f5737e1d9220cbcbd9a182bf98018d8759ac961a87c579b900f33d787edb5cd8be4bcde5f4389b1cc2c773ae6b28b499c8f0c7b6ad524e9eb26f1797633f545ec82dae17dfe46c2bf13d50b6d06975724cf63/?pl=76&context=1e0d811633d20dd94c351375e543927eda3d8b1a,78589,43619,46650,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),White,Premium Unleaded (Required),Black,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZSC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ8SC074418,2025,2T2GGCEZ8SC074418,
https://api.auto.dev/listings/2T2GGCEZ8SC079926,2026-03-25 20:39:00,0,False,True,1,,Rental Use,"[-84.128598, 35.908453]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ8SC079926&partner=FRD_2,Knoxville,False,Lexus of Knoxville,8461,1,46624,https://retail.photos.vin/2T2GGCEZ8SC079926-1.jpg,TN,True,#1072156944797700992,37922,43619,46650,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),White,Premium Unleaded (Required),Black,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZSC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ8SC079926,2025,2T2GGCEZ8SC079926,
https://api.auto.dev/listings/2T2GGCEZ8SC089341,2026-03-24 14:12:10,0,False,True,1,,Corporate Use,"[-80.972176, 32.30667]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ8SC089341&partner=FRD_2,Hardeeville,False,HiltonHeadLexus Used,6103,37,46698,https://retail.photos.vin/2T2GGCEZ8SC089341-1.jpg,SC,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de269403c5b930349b3eb1167b3d3d6ed1704882bc4a307f219b607d3ab76e5efc0b82753b9b27719975a3a9dbeb7c7588adafd7703befe0164ec634285dbbb5114fb7f16011f22412ebedeee38685f0721f74c31246e538ff42db94d2ceb09e6950fb15e40f90d9a2a0fa486f173a58cc4/?pl=73&context=1e0d811633d20dd94c351375e543927eda3d8b1a,29927,43619,46650,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Black,Premium Unleaded (Required),Black,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZSC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ8SC089341,2025,2T2GGCEZ8SC089341,
https://api.auto.dev/listings/2T2GGCEZ9NC003510,2025-06-12 15:22:47,1,True,True,1,True,Personal Use,"[-74.477888, 40.602331]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9NC003510&partner=FRD_2,Green Brook,False,Liccardi Chrysler Dodge,11315,20,39990,https://retail.photos.vin/2T2GGCEZ9NC003510-1.jpg,NJ,True,#3283115599651406355,08812,42075,45000,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Gray,Premium Unleaded (Required),Red,Lexus,NX,5,Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZNC,4dr SUV,Automatic,Premium,Crossover,2T2GGCEZ9NC003510,2022,2T2GGCEZ9NC003510,
https://api.auto.dev/listings/2T2GGCEZ9NC007797,2026-03-17 23:31:57,0,False,True,1,True,Personal Use,"[-95.59934200000001, 29.785213]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9NC007797&partner=FRD_2,Houston,False,Westside Lexus,41660,1,39888,https://retail.photos.vin/2T2GGCEZ9NC007797-1.jpg,TX,True,#7216052643593350772,77079,42075,45000,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Silver,Premium Unleaded (Required),Black,Lexus,NX,5,Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZNC,4dr SUV,Automatic,Premium,Crossover,2T2GGCEZ9NC007797,2022,2T2GGCEZ9NC007797,
https://api.auto.dev/listings/2T2GGCEZ9PC024957,2026-03-17 08:49:59,0,False,True,1,True,Personal Use,"[-90.144369, 32.401244]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9PC024957&partner=FRD_2,Ridgeland,False,Cadillac of Jackson,23874,27,43439,https://retail.photos.vin/2T2GGCEZ9PC024957-1.jpg,MS,True,#826097022678113256,39157,42884,45865,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Red,Premium Unleaded (Required),Brown,Lexus,NX,5,Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZPC,4dr SUV,Automatic,Premium,Crossover,2T2GGCEZ9PC024957,2023,2T2GGCEZ9PC024957,
https://api.auto.dev/listings/2T2GGCEZ9PC025235,2026-02-05 09:13:33,0,False,True,1,True,Personal Use,"[-74.92691, 39.830786]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9PC025235&partner=FRD_2,Voorhees,False,AutoLenders Voorhees,29943,1,39546,https://retail.photos.vin/2T2GGCEZ9PC025235-1.jpg,NJ,True,#2098585873292998878,08043,42884,45865,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Silver,Premium Unleaded (Required),Red,Lexus,NX,5,Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZPC,4dr SUV,Automatic,Premium,Crossover,2T2GGCEZ9PC025235,2023,2T2GGCEZ9PC025235,
https://api.auto.dev/listings/2T2GGCEZ9RC035315,2026-02-12 09:14:39,0,False,True,1,True,Personal Use,"[-80.15888, 25.905775]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9RC035315&partner=FRD_2,North Miami,True,Lexus of North Miami,20463,1,41588,https://retail.photos.vin/2T2GGCEZ9RC035315-1.jpg,FL,True,#-5414061419637339570,33181,43258,46265,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Blue,Premium Unleaded (Required),Black,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZRC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ9RC035315,2024,2T2GGCEZ9RC035315,
https://api.auto.dev/listings/2T2GGCEZ9RC037713,2026-02-24 16:35:00,0,False,True,1,True,Personal Use,"[-117.919461, 33.677945]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9RC037713&partner=FRD_2,Costa Mesa,False,Orange Coast Chrysler Jeep Dodge Ram FIAT,11875,1,43500,https://retail.photos.vin/2T2GGCEZ9RC037713-1.jpg,CA,True,#8090477991032167424,92626,43258,46265,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Black,Premium Unleaded (Required),Black,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZRC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ9RC037713,2024,2T2GGCEZ9RC037713,
https://api.auto.dev/listings/2T2GGCEZ9RC041292,2026-01-13 05:07:15,0,False,True,1,True,Personal Use,"[-74.288903, 40.97444]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9RC041292&partner=FRD_2,Pompton Plains,False,Route 23 Honda,16345,37,39887,https://retail.photos.vin/2T2GGCEZ9RC041292-1.jpg,NJ,True,#6339288046421875588,07444,43258,46265,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Gray,Premium Unleaded (Required),Red,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZRC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ9RC041292,2024,2T2GGCEZ9RC041292,
https://api.auto.dev/listings/2T2GGCEZ9RC046427,2026-03-09 20:34:56,0,False,True,1,True,Personal Use,"[-72.658742, 41.769562]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9RC046427&partner=FRD_2,East Hartford,False,Hoffman Lexus,40058,1,39781,https://retail.photos.vin/2T2GGCEZ9RC046427-1.jpg,CT,True,#-7380763156413636367,06108,43258,46265,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Red,Premium Unleaded (Required),Tan,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZRC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ9RC046427,2024,2T2GGCEZ9RC046427,
https://api.auto.dev/listings/2T2GGCEZ9RC055757,2026-03-20 14:07:08,0,False,True,1,True,Personal Use,"[-83.00032, 42.627236]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9RC055757&partner=FRD_2,Utica,False,Meade Lexus of Lakeside,32750,1,39895,https://retail.photos.vin/2T2GGCEZ9RC055757-1.jpg,MI,True,#9207187489970624875,48315,43258,46265,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Black,Premium Unleaded (Required),Red,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZRC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ9RC055757,2024,2T2GGCEZ9RC055757,
https://api.auto.dev/listings/2T2GGCEZ9RC057914,2026-03-04 08:52:10,0,False,True,1,True,Personal Use,"[-87.960194, 41.810454]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9RC057914&partner=FRD_2,Westmont,True,McGrath Lexus of Westmont,28470,1,43988,https://retail.photos.vin/2T2GGCEZ9RC057914-1.jpg,IL,True,#1959764844823178929,60559,43258,46265,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Black,Premium Unleaded (Required),Red,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZRC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ9RC057914,2024,2T2GGCEZ9RC057914,
https://api.auto.dev/listings/2T2GGCEZ9SC070863,2026-03-20 14:07:07,0,False,True,1,,Corporate Use,"[-85.603031, 42.912537]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9SC070863&partner=FRD_2,Grand Rapids,False,Harvey Cadillac Lexus and Auto Outlet,12003,1,46544,https://retail.photos.vin/2T2GGCEZ9SC070863-1.jpg,MI,True,#1414592107723015398,49512,43619,46650,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Red,Premium Unleaded (Required),Black,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZSC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ9SC070863,2025,2T2GGCEZ9SC070863,
https://api.auto.dev/listings/2T2GGCEZ9SC077411,2026-01-15 09:08:58,1,True,True,1,True,Personal Use,"[-97.070905, 32.922286]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9SC077411&partner=FRD_2,Grapevine,False,Grubbs Acura,15872,1,47250,https://retail.photos.vin/2T2GGCEZ9SC077411-1.jpg,TX,True,#-3396252124601779437,76051,43619,46650,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Gray,Premium Unleaded (Required),Red,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZSC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ9SC077411,2025,2T2GGCEZ9SC077411,
https://api.auto.dev/listings/2T2GGCEZ9SC077537,2026-03-24 14:12:10,0,False,True,1,,Corporate Use,"[-97.417032, 32.676648]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9SC077537&partner=FRD_2,Fort Worth,False,Sewell Lexus of Fort Worth,15766,1,49795,https://retail.photos.vin/2T2GGCEZ9SC077537-1.jpg,TX,True,#8693915043351259883,76132,43619,46650,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Silver,Premium Unleaded (Required),Black,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZSC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ9SC077537,2025,2T2GGCEZ9SC077537,
https://api.auto.dev/listings/2T2GGCEZ9SC077764,2026-03-24 14:12:10,0,False,True,1,,Corporate Use,"[-97.417032, 32.676648]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9SC077764&partner=FRD_2,Fort Worth,False,Sewell Lexus of Fort Worth,17211,1,49795,https://retail.photos.vin/2T2GGCEZ9SC077764-1.jpg,TX,True,#4753653265147978796,76132,43619,46650,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Red,Premium Unleaded (Required),Black,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZSC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ9SC077764,2025,2T2GGCEZ9SC077764,
https://api.auto.dev/listings/2T2GGCEZ9SC082141,2026-03-28 13:59:07,0,False,True,1,True,Personal Use,"[-96.830827, 32.835247]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9SC082141&partner=FRD_2,Dallas,True,Sewell Lexus of Dallas,12041,1,51998,https://retail.photos.vin/2T2GGCEZ9SC082141-1.jpg,TX,True,#-8552177801228185133,75209,43619,46650,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Silver,Premium Unleaded (Required),Red,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZSC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ9SC082141,2025,2T2GGCEZ9SC082141,
https://api.auto.dev/listings/2T2GGCEZ9SC083693,2026-03-07 23:57:40,0,False,True,1,,Commercial Use,"[-74.019107, 40.636785]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9SC083693&partner=FRD_2,Brooklyn,False,LexusOfBrooklyn Used,8927,47,44495,https://retail.photos.vin/2T2GGCEZ9SC083693-1.jpg,NY,True,http://details.vast.com/details/cars/ob-48ae10cec45c5264c0c05239af7ac2c3eda678223f9171ac63be6a3107cd3db63b027b96ef83ac88fd6ccb42933d4f3c6bf26f82a637df6dbf6160746a741de2b49d3d05b138d1e1f797e7cd6e628f319ffd118678454e3225196c980d784598e1d9220cbcbd9a182bf98018d8759ac961a87c579b900f33d787edb5cd8be4bcde5f4389b1cc2c773ae6b28b499c8f0c7b6ad524e9eb26f1797633f545ec82dae17dfe46c2bf13d50b6d06975724cf63/?pl=22&context=1e0d811633d20dd94c351375e543927eda3d8b1a,11220,43619,46650,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Gray,Premium Unleaded (Required),Brown,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZSC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ9SC083693,2025,2T2GGCEZ9SC083693,
https://api.auto.dev/listings/2T2GGCEZ9SC091633,2026-03-24 14:12:10,0,False,True,1,True,Personal Use,"[-118.328312, 33.800033]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9SC091633&partner=FRD_2,Torrance,True,South Bay Lexus,4096,1,46900,https://retail.photos.vin/2T2GGCEZ9SC091633-1.jpg,CA,True,#5252185743420373045,90505,43619,46650,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Black,Premium Unleaded (Required),Black,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZSC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ9SC091633,2025,2T2GGCEZ9SC091633,
https://api.auto.dev/listings/2T2GGCEZ9TC097059,2025-11-27 10:44:43,0,False,True,1,,Vehicle Use,"[-87.960194, 41.810454]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GGCEZ9TC097059&partner=FRD_2,Westmont,True,McGrath Lexus of Westmont,1737,1,51447,https://retail.photos.vin/2T2GGCEZ9TC097059-1.jpg,IL,True,#-1826982415929335440,60559,44273,47350,SUV,0.995,4,4,AWD,2.4L 4Cyl premium unleaded (required),Black,Premium Unleaded (Required),Red,Lexus,NX,5,350 Premium 4dr SUV AWD (2.4L 4cyl Turbo 8A),2T2GGCEZTC,4dr SUV,Automatic,350 Premium,Crossover,2T2GGCEZ9TC097059,2026,2T2GGCEZ9TC097059,
https://api.auto.dev/listings/2T2GKCEZ0NC007301,2026-01-25 08:30:52,1,True,True,1,True,Personal Use,"[-78.755695, 35.89441]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GKCEZ0NC007301&partner=FRD_2,Raleigh,False,Fred Anderson Toyota,51833,1,36637,https://retail.photos.vin/2T2GKCEZ0NC007301-1.jpg,NC,True,#-5173418356536788713,27617,41924,44600,SUV,0.995,4,4,AWD,2.5L 4Cyl premium unleaded (recommended),Red,Premium Unleaded (Recommended),Black,Lexus,NX,5,Premium 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),2T2GKCEZNC,4dr SUV,Automatic,Premium,Crossover,2T2GKCEZ0NC007301,2022,2T2GKCEZ0NC007301,
https://api.auto.dev/listings/2T2GKCEZ0PC014834,2025-12-21 20:16:36,1,True,True,1,True,Personal Use,"[-73.715505, 40.664205]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GKCEZ0PC014834&partner=FRD_2,Valley Stream,False,Advantage Toyota Valley Stream,38315,1,39487,https://retail.photos.vin/2T2GKCEZ0PC014834-1.jpg,NY,True,#-3265943948128887050,11581,42962,45705,SUV,0.995,4,4,AWD,2.5L 4Cyl premium unleaded (recommended),Red,Premium Unleaded (Recommended),Black,Lexus,NX,5,Premium 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),2T2GKCEZPC,4dr SUV,Automatic,Premium,Crossover,2T2GKCEZ0PC014834,2023,2T2GKCEZ0PC014834,
https://api.auto.dev/listings/2T2GKCEZ0RC019700,2026-03-13 08:12:02,1,True,True,1,True,Personal Use,"[-82.918665, 40.053866]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GKCEZ0RC019700&partner=FRD_2,Columbus,True,Germain Lexus of Easton,31229,1,46641,https://retail.photos.vin/2T2GKCEZ0RC019700-1.jpg,OH,True,#-3747925709789180744,43219,43723,46515,SUV,0.995,4,4,AWD,2.5L 4Cyl premium unleaded (recommended),Black,Premium Unleaded (Recommended),Black,Lexus,NX,5,350h Premium 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),2T2GKCEZRC,4dr SUV,Automatic,350h Premium,Crossover,2T2GKCEZ0RC019700,2024,2T2GKCEZ0RC019700,
https://api.auto.dev/listings/2T2GKCEZ0SC038785,2026-03-27 14:21:41,1,True,True,1,True,Personal Use,"[-84.586527, 34.004506]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GKCEZ0SC038785&partner=FRD_2,Kennesaw,False,Grand Motorcars Kennesaw,9688,1,48499,https://retail.photos.vin/2T2GKCEZ0SC038785-1.jpg,GA,True,#8039894554864088326,30144,44510,47350,SUV,0.995,4,4,AWD,2.5L 4Cyl premium unleaded (recommended),Silver,Premium Unleaded (Recommended),Black,Lexus,NX,5,350h Premium 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),2T2GKCEZSC,4dr SUV,Automatic,350h Premium,Crossover,2T2GKCEZ0SC038785,2025,2T2GKCEZ0SC038785,
https://api.auto.dev/listings/2T2GKCEZ0SC043520,2026-02-14 19:33:26,0,False,True,1,,Corporate Use,"[-122.28486, 47.80278]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GKCEZ0SC043520&partner=FRD_2,Lynnwood,True,Lexus of Seattle,6677,1,49492,https://retail.photos.vin/2T2GKCEZ0SC043520-1.jpg,WA,True,#7477235639389512058,98036,44510,47350,SUV,0.995,4,4,AWD,2.5L 4Cyl premium unleaded (recommended),Gray,Premium Unleaded (Recommended),Red,Lexus,NX,5,350h Premium 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),2T2GKCEZSC,4dr SUV,Automatic,350h Premium,Crossover,2T2GKCEZ0SC043520,2025,2T2GKCEZ0SC043520,
https://api.auto.dev/listings/2T2GKCEZ7NC002127,2026-02-28 20:29:01,0,False,True,1,True,Personal Use,"[-80.872014, 35.467055]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GKCEZ7NC002127&partner=FRD_2,Cornelius,False,Genesis of Lake Norman,24806,1,39922,https://retail.photos.vin/2T2GKCEZ7NC002127-1.jpg,NC,True,#-3814927144900872740,28031,41924,44600,SUV,0.995,4,4,AWD,2.5L 4Cyl premium unleaded (recommended),Silver,Premium Unleaded (Recommended),Brown,Lexus,NX,5,Premium 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),2T2GKCEZNC,4dr SUV,Automatic,Premium,Crossover,2T2GKCEZ7NC002127,2022,2T2GKCEZ7NC002127,
https://api.auto.dev/listings/2T2GKCEZ7NC008588,2025-09-26 09:06:24,1,True,True,1,True,Personal Use,"[-86.1955, 40.0215]",True,https://www.carfax.com/VehicleHistory/p/Report.cfx?vin=2T2GKCEZ7NC008588&partner=FRD_2,Westfield,False,Unlimited Motors,48796,1,36995,https://retail.photos.vin/2T2GKCEZ7NC008588-1.jpg,IN,True,#5913313051374541933,46074,41924,44600,SUV,0.995,4,4,AWD,2.5L 4Cyl premium unleaded (recommended),Gray,Premium Unleaded (Recommended),Black,Lexus,NX,5,Premium 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT),2T2GKCEZNC,4dr SUV,Automatic,Premium,Crossover,2T2GKCEZ7NC008588,2022,2T2GKCEZ7NC008588,
